id,created_at,aluno_id,data,presente
11157,2026-05-25 16:16:56.50043+00,7,2026-05-25,false
11158,2026-05-25 16:16:56.50043+00,13,2026-05-25,false
11159,2026-05-25 16:16:56.50043+00,9,2026-05-25,false
11160,2026-05-25 16:16:56.50043+00,10,2026-05-25,false
11161,2026-05-25 16:16:56.50043+00,11,2026-05-25,false
11162,2026-05-25 16:16:56.50043+00,12,2026-05-25,false
11163,2026-05-25 16:16:56.50043+00,14,2026-05-25,false
11164,2026-05-25 16:16:56.50043+00,15,2026-05-25,false
11165,2026-05-25 16:16:56.50043+00,16,2026-05-25,false
11166,2026-05-25 16:16:56.50043+00,17,2026-05-25,false
11167,2026-05-25 16:16:56.50043+00,99,2026-05-25,false
11168,2026-05-25 16:16:56.50043+00,100,2026-05-25,false
11169,2026-05-25 16:16:56.50043+00,102,2026-05-25,false
11170,2026-05-25 16:16:56.50043+00,103,2026-05-25,false
11171,2026-05-25 16:16:56.50043+00,104,2026-05-25,false
11172,2026-05-25 16:16:56.50043+00,101,2026-05-25,false
11173,2026-05-25 16:16:56.50043+00,231,2026-05-25,false
11174,2026-05-25 16:16:56.50043+00,148,2026-05-25,false
11175,2026-05-25 16:16:56.50043+00,149,2026-05-25,false
11176,2026-05-25 16:16:56.50043+00,105,2026-05-25,false
11177,2026-05-25 16:16:56.50043+00,106,2026-05-25,false
11178,2026-05-25 16:16:56.50043+00,107,2026-05-25,false
11179,2026-05-25 16:16:56.50043+00,108,2026-05-25,false
11180,2026-05-25 16:16:56.50043+00,109,2026-05-25,false
11181,2026-05-25 16:16:56.50043+00,110,2026-05-25,false
11182,2026-05-25 16:16:56.50043+00,230,2026-05-25,false
11183,2026-05-25 16:16:56.50043+00,18,2026-05-25,false
11184,2026-05-25 16:16:56.50043+00,19,2026-05-25,false
11185,2026-05-25 16:16:56.50043+00,20,2026-05-25,false
11186,2026-05-25 16:16:56.50043+00,21,2026-05-25,false
11187,2026-05-25 16:16:56.50043+00,22,2026-05-25,false
11188,2026-05-25 16:16:56.50043+00,111,2026-05-25,false
11189,2026-05-25 16:16:56.50043+00,112,2026-05-25,false
11190,2026-05-25 16:16:56.50043+00,113,2026-05-25,false
11191,2026-05-25 16:16:56.50043+00,114,2026-05-25,false
11192,2026-05-25 16:16:56.50043+00,115,2026-05-25,false
11193,2026-05-25 16:16:56.50043+00,116,2026-05-25,false
11194,2026-05-25 16:16:56.50043+00,117,2026-05-25,false
11195,2026-05-25 16:16:56.50043+00,232,2026-05-25,false
11196,2026-05-25 16:16:56.50043+00,118,2026-05-25,false
11197,2026-05-25 16:16:56.50043+00,119,2026-05-25,false
11198,2026-05-25 16:16:56.50043+00,120,2026-05-25,false
11199,2026-05-25 16:16:56.50043+00,121,2026-05-25,false
11200,2026-05-25 16:16:56.50043+00,122,2026-05-25,false
11201,2026-05-25 16:16:56.50043+00,123,2026-05-25,false
11202,2026-05-25 16:16:56.50043+00,124,2026-05-25,false
11203,2026-05-25 16:16:56.50043+00,125,2026-05-25,false
11204,2026-05-25 16:16:56.50043+00,126,2026-05-25,false
11205,2026-05-25 16:16:56.50043+00,127,2026-05-25,false
11206,2026-05-25 16:16:56.50043+00,128,2026-05-25,false
11207,2026-05-25 16:16:56.50043+00,129,2026-05-25,false
11208,2026-05-25 16:16:56.50043+00,233,2026-05-25,false
11209,2026-05-25 16:16:56.50043+00,229,2026-05-25,false
11210,2026-05-25 16:16:56.50043+00,438,2026-05-25,false
11211,2026-05-25 16:16:56.50043+00,31,2026-05-25,false
11212,2026-05-25 16:16:56.50043+00,32,2026-05-25,false
11213,2026-05-25 16:16:56.50043+00,33,2026-05-25,false
11214,2026-05-25 16:16:56.50043+00,34,2026-05-25,false
11215,2026-05-25 16:16:56.50043+00,35,2026-05-25,false
11216,2026-05-25 16:16:56.50043+00,41,2026-05-25,false
11217,2026-05-25 16:16:56.50043+00,43,2026-05-25,false
11218,2026-05-25 16:16:56.50043+00,44,2026-05-25,false
11219,2026-05-25 16:16:56.50043+00,45,2026-05-25,false
11220,2026-05-25 16:16:56.50043+00,46,2026-05-25,false
11221,2026-05-25 16:16:56.50043+00,36,2026-05-25,false
11222,2026-05-25 16:16:56.50043+00,37,2026-05-25,false
11223,2026-05-25 16:16:56.50043+00,38,2026-05-25,false
11224,2026-05-25 16:16:56.50043+00,40,2026-05-25,false
11225,2026-05-25 16:16:56.50043+00,130,2026-05-25,false
11226,2026-05-25 16:16:56.50043+00,131,2026-05-25,false
11227,2026-05-25 16:16:56.50043+00,133,2026-05-25,false
11228,2026-05-25 16:16:56.50043+00,134,2026-05-25,false
11229,2026-05-25 16:16:56.50043+00,135,2026-05-25,false
11230,2026-05-25 16:16:56.50043+00,137,2026-05-25,false
11231,2026-05-25 16:16:56.50043+00,138,2026-05-25,false
11232,2026-05-25 16:16:56.50043+00,139,2026-05-25,false
11233,2026-05-25 16:16:56.50043+00,140,2026-05-25,false
11234,2026-05-25 16:16:56.50043+00,141,2026-05-25,false
11235,2026-05-25 16:16:56.50043+00,142,2026-05-25,false
11236,2026-05-25 16:16:56.50043+00,143,2026-05-25,false
11237,2026-05-25 16:16:56.50043+00,144,2026-05-25,false
11238,2026-05-25 16:16:56.50043+00,145,2026-05-25,false
11239,2026-05-25 16:16:56.50043+00,146,2026-05-25,false
11240,2026-05-25 16:16:56.50043+00,147,2026-05-25,false
11241,2026-05-25 16:16:56.50043+00,150,2026-05-25,false
11242,2026-05-25 16:16:56.50043+00,151,2026-05-25,false
11243,2026-05-25 16:16:56.50043+00,152,2026-05-25,false
11244,2026-05-25 16:16:56.50043+00,153,2026-05-25,false
11245,2026-05-25 16:16:56.50043+00,154,2026-05-25,false
11246,2026-05-25 16:16:56.50043+00,155,2026-05-25,false
11247,2026-05-25 16:16:56.50043+00,156,2026-05-25,false
11248,2026-05-25 16:16:56.50043+00,157,2026-05-25,false
11249,2026-05-25 16:16:56.50043+00,158,2026-05-25,false
11250,2026-05-25 16:16:56.50043+00,159,2026-05-25,false
11251,2026-05-25 16:16:56.50043+00,160,2026-05-25,false
11252,2026-05-25 16:16:56.50043+00,161,2026-05-25,false
11253,2026-05-25 16:16:56.50043+00,162,2026-05-25,false
11254,2026-05-25 16:16:56.50043+00,163,2026-05-25,false
11255,2026-05-25 16:16:56.50043+00,164,2026-05-25,false
11256,2026-05-25 16:16:56.50043+00,165,2026-05-25,false
11257,2026-05-25 16:16:56.50043+00,166,2026-05-25,false
11258,2026-05-25 16:16:56.50043+00,47,2026-05-25,false
11259,2026-05-25 16:16:56.50043+00,48,2026-05-25,false
11260,2026-05-25 16:16:56.50043+00,53,2026-05-25,false
11261,2026-05-25 16:16:56.50043+00,54,2026-05-25,false
11262,2026-05-25 16:16:56.50043+00,49,2026-05-25,false
11263,2026-05-25 16:16:56.50043+00,50,2026-05-25,true
11264,2026-05-25 16:16:56.50043+00,51,2026-05-25,false
11265,2026-05-25 16:16:56.50043+00,52,2026-05-25,true
11266,2026-05-25 16:16:56.50043+00,55,2026-05-25,false
11267,2026-05-25 16:16:56.50043+00,167,2026-05-25,false
11268,2026-05-25 16:16:56.50043+00,168,2026-05-25,false
11269,2026-05-25 16:16:56.50043+00,169,2026-05-25,false
11270,2026-05-25 16:16:56.50043+00,170,2026-05-25,false
11271,2026-05-25 16:16:56.50043+00,179,2026-05-25,false
11272,2026-05-25 16:16:56.50043+00,180,2026-05-25,false
11273,2026-05-25 16:16:56.50043+00,182,2026-05-25,false
11274,2026-05-25 16:16:56.50043+00,183,2026-05-25,false
11275,2026-05-25 16:16:56.50043+00,171,2026-05-25,false
11276,2026-05-25 16:16:56.50043+00,172,2026-05-25,false
11277,2026-05-25 16:16:56.50043+00,173,2026-05-25,false
11278,2026-05-25 16:16:56.50043+00,174,2026-05-25,false
11279,2026-05-25 16:16:56.50043+00,175,2026-05-25,false
11280,2026-05-25 16:16:56.50043+00,176,2026-05-25,false
11281,2026-05-25 16:16:56.50043+00,177,2026-05-25,false
11282,2026-05-25 16:16:56.50043+00,178,2026-05-25,false
11283,2026-05-25 16:16:56.50043+00,194,2026-05-25,false
11284,2026-05-25 16:16:56.50043+00,195,2026-05-25,false
11285,2026-05-25 16:16:56.50043+00,196,2026-05-25,false
11286,2026-05-25 16:16:56.50043+00,197,2026-05-25,false
11287,2026-05-25 16:16:56.50043+00,198,2026-05-25,false
11288,2026-05-25 16:16:56.50043+00,200,2026-05-25,false
11289,2026-05-25 16:16:56.50043+00,202,2026-05-25,false
11290,2026-05-25 16:16:56.50043+00,199,2026-05-25,false
11291,2026-05-25 16:16:56.50043+00,201,2026-05-25,false
11292,2026-05-25 16:16:56.50043+00,203,2026-05-25,false
11293,2026-05-25 16:16:56.50043+00,235,2026-05-25,false
11294,2026-05-25 16:16:56.50043+00,234,2026-05-25,false
11295,2026-05-25 16:16:56.50043+00,236,2026-05-25,false
11296,2026-05-25 16:16:56.50043+00,204,2026-05-25,false
11297,2026-05-25 16:16:56.50043+00,205,2026-05-25,false
